subscriber_id,msisdn,customer_type,segment,status,activation_date,deactivation_date,country,region,city
SUB_0000223,79177076222,B2C_postpaid,Mass,ACTIVE,2025-01-09,2025-07-28,Russia,Moscow,Moscow
SUB_0000224,79515529851,B2C_postpaid,Mass,ACTIVE,2023-10-12,2024-08-08,Russia,Moscow,Moscow
SUB_0000225,79037866433,B2C_postpaid,Mass,ACTIVE,2023-12-08,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000226,79860367491,B2C_prepaid,Premium,ACTIVE,2024-07-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000227,79043417611,B2C_postpaid,Premium,ACTIVE,2023-11-23,,Russia,Krasnodar Krai,Krasnodar
SUB_0000228,79465933857,B2C_postpaid,Mass,ACTIVE,2024-10-26,2025-12-02,Russia,Moscow,Moscow
SUB_0000229,79530434565,B2C_prepaid,Premium,ACTIVE,2023-11-03,2025-02-23,Russia,Saint Petersburg,Saint Petersburg
SUB_0000230,79642642827,B2B,Youth,SUSPENDED,2025-06-05,,Russia,Krasnodar Krai,Krasnodar
SUB_0000231,79588099059,B2C_prepaid,Mass,ACTIVE,2025-12-01,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000232,79442115834,B2C_postpaid,Mass,ACTIVE,2023-07-24,2023-09-30,Russia,Saint Petersburg,Saint Petersburg
SUB_0000233,79911888696,B2C_prepaid,Mass,ACTIVE,2025-08-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000234,79582545395,B2C_prepaid,Youth,ACTIVE,2023-12-11,2025-02-17,Russia,Krasnodar Krai,Krasnodar
SUB_0000235,79080479067,B2C_prepaid,Mass,ACTIVE,2023-07-23,,Russia,Krasnodar Krai,Krasnodar
SUB_0000236,79339216537,B2C_postpaid,Mass,ACTIVE,2026-09-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0000237,79058212801,B2C_postpaid,Mass,ACTIVE,2025-12-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000238,79215099588,B2C_prepaid,Premium,ACTIVE,2025-12-18,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000239,79802804449,B2C_prepaid,Premium,ACTIVE,2025-09-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000240,79946960969,B2B,Mass,ACTIVE,2025-05-17,,Russia,Moscow,Moscow
SUB_0000241,79377751361,B2C_postpaid,Mass,ACTIVE,2023-07-25,,Russia,Krasnodar Krai,Krasnodar
SUB_0000242,79372060582,B2C_prepaid,Mass,SUSPENDED,2023-12-24,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000243,79859862496,B2C_prepaid,Premium,ACTIVE,2025-04-23,,Russia,Moscow,Moscow
SUB_0000244,79330924496,B2C_prepaid,Mass,ACTIVE,2025-11-30,,Russia,Moscow,Moscow
SUB_0000245,79105248169,B2C_prepaid,Youth,ACTIVE,2025-09-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0000246,79478023671,B2B,Mass,ACTIVE,2025-03-12,,Russia,Moscow,Moscow
SUB_0000247,79904761031,B2C_postpaid,Youth,ACTIVE,2025-07-05,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000248,79175405358,B2B,Mass,ACTIVE,2023-10-23,,Russia,Moscow,Moscow
SUB_0000249,79864681590,B2C_postpaid,Mass,ACTIVE,2026-12-18,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000250,79037415814,B2C_prepaid,Premium,ACTIVE,2025-11-19,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000251,79653920102,B2C_prepaid,Premium,ACTIVE,2024-06-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0000252,79763180097,B2C_prepaid,Mass,ACTIVE,2026-03-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000253,79549601496,B2C_prepaid,Premium,ACTIVE,2024-10-25,,Russia,Krasnodar Krai,Krasnodar
SUB_0000254,79895462011,B2B,Premium,ACTIVE,2024-05-23,,Russia,Moscow,Moscow
SUB_0000255,79243870791,B2C_prepaid,Premium,ACTIVE,2024-10-24,,Russia,Krasnodar Krai,Krasnodar
SUB_0000256,79782122418,B2C_postpaid,Mass,ACTIVE,2025-12-09,2026-12-16,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000257,79176921601,B2C_prepaid,Premium,ACTIVE,2025-06-03,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000258,79661980849,B2C_postpaid,Mass,ACTIVE,2025-11-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000259,79585150904,B2C_prepaid,Premium,ACTIVE,2026-03-08,,Russia,Moscow,Moscow
SUB_0000260,79076423290,B2C_prepaid,Youth,ACTIVE,2026-09-11,,Russia,Moscow,Moscow
SUB_0000261,79171867063,B2C_postpaid,Youth,ACTIVE,2025-01-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0000262,79087096813,B2C_prepaid,Youth,ACTIVE,2026-08-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0000263,79356778777,B2C_postpaid,Mass,ACTIVE,2025-11-13,,Russia,Moscow,Moscow
SUB_0000264,79451765267,B2B,Business,SUSPENDED,2023-11-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000265,79829126485,B2C_prepaid,Youth,SUSPENDED,2026-07-13,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000266,79701088535,B2C_postpaid,Youth,ACTIVE,2026-06-20,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000267,79171249703,B2C_prepaid,Mass,SUSPENDED,2026-07-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000268,79195432769,B2C_prepaid,Mass,BLOCKED,2026-06-27,,Russia,Moscow,Moscow
SUB_0000269,79799195562,B2B,Premium,ACTIVE,2026-09-17,,Russia,Krasnodar Krai,Krasnodar
SUB_0000270,79140610623,B2C_postpaid,Mass,ACTIVE,2026-06-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000271,79546051369,B2C_prepaid,Premium,ACTIVE,2025-11-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000272,79398074982,B2B,Premium,ACTIVE,2025-10-26,,Russia,Krasnodar Krai,Krasnodar
SUB_0000273,79395395306,B2C_prepaid,Mass,ACTIVE,2026-09-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000274,79350883540,B2C_prepaid,Mass,SUSPENDED,2026-02-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000275,79960749534,B2C_prepaid,Mass,ACTIVE,2024-03-01,,Russia,Krasnodar Krai,Krasnodar
SUB_0000276,79103811249,B2C_prepaid,Mass,ACTIVE,2023-12-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000277,79133872635,B2C_prepaid,Mass,ACTIVE,2025-01-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000278,79911218685,B2C_postpaid,Mass,ACTIVE,2024-02-19,,Russia,Moscow,Moscow
SUB_0000279,79943388573,B2C_prepaid,Youth,ACTIVE,2024-09-28,2025-11-17,Russia,Saint Petersburg,Saint Petersburg
SUB_0000280,79294710441,B2C_postpaid,Mass,ACTIVE,2026-02-15,2026-08-23,Russia,Moscow,Moscow
SUB_0000281,79001652601,B2C_prepaid,Youth,ACTIVE,2025-06-21,2026-05-03,Russia,Krasnodar Krai,Krasnodar
SUB_0000282,79087579170,B2B,Youth,SUSPENDED,2026-02-27,,Russia,Krasnodar Krai,Krasnodar
SUB_0000283,79913322191,B2C_prepaid,Mass,ACTIVE,2025-02-10,,Russia,Moscow,Moscow
SUB_0000284,79126394528,B2C_prepaid,Mass,ACTIVE,2026-03-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000285,79663561369,B2C_postpaid,Youth,ACTIVE,2025-07-14,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000286,79918727527,B2C_prepaid,Youth,ACTIVE,2026-11-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000287,79414290784,B2C_prepaid,Mass,ACTIVE,2025-04-30,2026-05-13,Russia,Krasnodar Krai,Krasnodar
SUB_0000288,79654424558,B2C_prepaid,Mass,ACTIVE,2025-11-28,,Russia,Moscow,Moscow
SUB_0000289,79840167814,B2C_prepaid,Mass,ACTIVE,2026-09-08,,Russia,Krasnodar Krai,Krasnodar
SUB_0000290,79853496393,B2C_prepaid,Mass,ACTIVE,2025-06-14,,Russia,Krasnodar Krai,Krasnodar
SUB_0000291,79634940223,B2C_postpaid,Mass,ACTIVE,2024-02-20,,Russia,Moscow,Moscow
SUB_0000292,79645404035,B2C_prepaid,Mass,ACTIVE,2024-08-25,,Russia,Krasnodar Krai,Krasnodar
SUB_0000293,79292690822,B2C_postpaid,Mass,ACTIVE,2026-12-31,,Russia,Moscow,Moscow
SUB_0000294,79255430852,B2C_prepaid,Youth,ACTIVE,2024-11-26,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000295,79651468926,B2C_postpaid,Premium,SUSPENDED,2026-09-02,,Russia,Moscow,Moscow
SUB_0000296,79116343802,B2C_postpaid,Mass,ACTIVE,2024-12-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000297,79107349492,B2C_prepaid,Mass,ACTIVE,2025-01-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000298,79408068943,B2C_prepaid,Youth,SUSPENDED,2024-04-13,2025-03-31,Russia,Krasnodar Krai,Krasnodar
SUB_0000299,79899282183,B2C_prepaid,Mass,ACTIVE,2024-10-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000300,79224805615,B2C_prepaid,Mass,ACTIVE,2024-04-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000301,79968696725,B2B,Mass,ACTIVE,2024-03-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000302,79939208228,B2C_postpaid,Premium,ACTIVE,2025-10-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000303,79944878886,B2C_prepaid,Mass,ACTIVE,2026-07-26,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000304,79614602351,B2C_postpaid,Mass,ACTIVE,2024-03-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000305,79811532033,B2C_postpaid,Mass,ACTIVE,2023-08-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0000306,79917144203,B2B,Business,ACTIVE,2025-12-08,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000307,79718724186,B2B,Business,ACTIVE,2025-11-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000308,79269364013,B2C_postpaid,Youth,ACTIVE,2025-11-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000309,79032999957,B2C_prepaid,Mass,ACTIVE,2025-03-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000310,79552598135,B2C_prepaid,Mass,ACTIVE,2024-03-18,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000311,79286723839,B2C_prepaid,Premium,ACTIVE,2025-12-18,2026-05-03,Russia,Moscow,Moscow
SUB_0000312,79414184495,B2C_prepaid,Mass,ACTIVE,2024-04-29,2024-08-14,Russia,Saint Petersburg,Saint Petersburg
SUB_0000313,79152855955,B2C_prepaid,Mass,ACTIVE,2024-01-10,,Russia,Moscow,Moscow
SUB_0000314,79635981086,B2B,Mass,ACTIVE,2023-07-12,,Russia,Moscow,Moscow
SUB_0000315,79779520630,B2B,Mass,ACTIVE,2025-09-24,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000316,79817276144,B2C_prepaid,Premium,ACTIVE,2024-03-25,,Russia,Moscow,Moscow
SUB_0000317,79484547864,B2C_prepaid,Mass,ACTIVE,2026-02-04,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000318,79604083963,B2C_prepaid,Mass,ACTIVE,2026-08-02,2026-10-24,Russia,Krasnodar Krai,Krasnodar
SUB_0000319,79447835707,B2C_postpaid,Mass,ACTIVE,2023-10-01,2025-02-20,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000320,79466298117,B2C_postpaid,Youth,ACTIVE,2026-06-29,,Russia,Moscow,Moscow
SUB_0000321,79468964693,B2C_postpaid,Youth,ACTIVE,2025-03-11,2025-07-18,Russia,Moscow,Moscow
SUB_0000322,79098266467,B2C_prepaid,Mass,ACTIVE,2026-02-25,,Russia,Moscow,Moscow
SUB_0000323,79744042283,B2C_prepaid,Mass,ACTIVE,2025-12-01,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000324,79357998200,B2C_postpaid,Mass,ACTIVE,2025-11-01,,Russia,Moscow,Moscow
SUB_0000325,79644174455,B2B,Youth,ACTIVE,2026-02-14,2026-09-12,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000326,79677786276,B2C_prepaid,Mass,ACTIVE,2024-01-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000327,79593261858,B2C_prepaid,Mass,ACTIVE,2026-08-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000328,79775888610,B2B,Business,SUSPENDED,2024-02-13,,Russia,Krasnodar Krai,Krasnodar
SUB_0000329,79016891245,B2C_prepaid,Youth,ACTIVE,2025-05-16,,Russia,Moscow,Moscow
SUB_0000330,79472835037,B2C_postpaid,Mass,ACTIVE,2026-06-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000331,79444873010,B2B,Premium,ACTIVE,2025-04-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000332,79766906765,B2C_prepaid,Mass,ACTIVE,2026-08-07,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000333,79259742576,B2C_postpaid,Youth,ACTIVE,2025-10-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000334,79377192055,B2C_prepaid,Premium,ACTIVE,2026-07-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000335,79910363061,B2C_postpaid,Mass,ACTIVE,2024-10-26,,Russia,Krasnodar Krai,Krasnodar
SUB_0000336,79277675235,B2C_prepaid,Premium,ACTIVE,2025-11-18,,Russia,Moscow,Moscow
SUB_0000337,79844355532,B2C_prepaid,Mass,ACTIVE,2026-03-29,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000338,79171781247,B2B,Business,SUSPENDED,2026-11-14,,Russia,Moscow,Moscow
SUB_0000339,79251332017,B2B,Mass,ACTIVE,2025-01-31,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000340,79384559747,B2C_postpaid,Youth,ACTIVE,2026-01-29,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000341,79376423598,B2C_postpaid,Youth,ACTIVE,2023-08-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000342,79095795750,B2C_postpaid,Youth,SUSPENDED,2025-01-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000343,79535493105,B2C_prepaid,Mass,BLOCKED,2026-07-14,2026-11-24,Russia,Saint Petersburg,Saint Petersburg
SUB_0000344,79196091720,B2C_postpaid,Mass,ACTIVE,2024-03-04,2024-09-02,Russia,Krasnodar Krai,Krasnodar
SUB_0000345,79731044442,B2C_prepaid,Premium,SUSPENDED,2024-01-24,,Russia,Krasnodar Krai,Krasnodar
SUB_0000346,79406293975,B2B,Mass,ACTIVE,2023-07-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0000347,79109226982,B2C_prepaid,Premium,ACTIVE,2026-06-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000348,79115246936,B2C_prepaid,Mass,ACTIVE,2026-01-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000349,79939196001,B2C_postpaid,Mass,ACTIVE,2025-09-12,,Russia,Moscow,Moscow
SUB_0000350,79841936388,B2B,Business,ACTIVE,2024-07-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000351,79671868299,B2C_prepaid,Mass,ACTIVE,2026-11-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000352,79251176615,B2C_prepaid,Youth,SUSPENDED,2024-10-09,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000353,79096668046,B2C_postpaid,Youth,ACTIVE,2025-10-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0000354,79507095333,B2C_postpaid,Premium,BLOCKED,2024-10-05,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000355,79130604079,B2C_prepaid,Premium,ACTIVE,2025-05-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000356,79767650003,B2C_prepaid,Premium,ACTIVE,2025-12-22,2026-12-29,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000357,79008464876,B2C_prepaid,Mass,ACTIVE,2026-12-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000358,79311507156,B2C_prepaid,Mass,ACTIVE,2025-12-27,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000359,79349738713,B2C_prepaid,Mass,ACTIVE,2026-10-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000360,79850396201,B2C_postpaid,Mass,ACTIVE,2025-05-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0000361,79414702022,B2C_prepaid,Youth,ACTIVE,2025-05-09,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000362,79800351469,B2B,Mass,ACTIVE,2025-02-01,2026-06-29,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000363,79510890637,B2B,Mass,ACTIVE,2024-11-03,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000364,79998801971,B2C_prepaid,Mass,ACTIVE,2024-11-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0000365,79212621554,B2C_postpaid,Youth,ACTIVE,2026-12-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000366,79433674249,B2C_prepaid,Mass,ACTIVE,2024-08-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000367,79431820725,B2C_prepaid,Mass,ACTIVE,2025-05-19,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000368,79833126308,B2C_postpaid,Mass,ACTIVE,2024-10-09,2025-01-13,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000369,79362778161,B2C_postpaid,Premium,ACTIVE,2024-12-16,2025-07-17,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000370,79445645713,B2C_postpaid,Mass,ACTIVE,2026-05-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0000371,79473176245,B2C_postpaid,Mass,ACTIVE,2023-07-20,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000372,79477625501,B2C_postpaid,Business,ACTIVE,2026-11-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0000373,79235115480,B2C_postpaid,Mass,ACTIVE,2026-11-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000374,79922600518,B2C_prepaid,Mass,ACTIVE,2026-07-03,,Russia,Moscow,Moscow
SUB_0000375,79812474695,B2C_postpaid,Mass,ACTIVE,2023-07-16,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000376,79623544006,B2C_prepaid,Premium,ACTIVE,2025-03-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000377,79874915392,B2C_prepaid,Premium,ACTIVE,2025-02-17,,Russia,Moscow,Moscow
SUB_0000378,79471375741,B2C_prepaid,Mass,ACTIVE,2026-01-31,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000379,79019374052,B2B,Business,ACTIVE,2024-05-26,,Russia,Moscow,Moscow
SUB_0000380,79171602417,B2C_postpaid,Premium,ACTIVE,2023-10-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0000381,79300779320,B2B,Mass,ACTIVE,2024-07-28,,Russia,Moscow,Moscow
SUB_0000382,79086705836,B2B,Youth,ACTIVE,2025-11-23,2026-05-11,Russia,Moscow,Moscow
SUB_0000383,79060226260,B2C_prepaid,Premium,ACTIVE,2026-04-19,,Russia,Moscow,Moscow
SUB_0000384,79036397117,B2B,Youth,ACTIVE,2023-11-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0000385,79625926837,B2C_postpaid,Premium,ACTIVE,2025-08-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000386,79627948137,B2C_postpaid,Mass,ACTIVE,2025-02-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000387,79209986285,B2C_postpaid,Mass,ACTIVE,2026-04-02,2026-09-07,Russia,Moscow,Moscow
SUB_0000388,79115725441,B2C_prepaid,Mass,ACTIVE,2025-03-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000389,79709314577,B2C_postpaid,Premium,ACTIVE,2025-08-20,,Russia,Moscow,Moscow
SUB_0000390,79172443601,B2C_prepaid,Mass,ACTIVE,2023-07-27,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000391,79437339089,B2B,Mass,ACTIVE,2025-12-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000392,79303424937,B2C_postpaid,Mass,ACTIVE,2026-11-21,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000393,79561107379,B2B,Mass,ACTIVE,2024-06-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000394,79585779815,B2C_postpaid,Premium,ACTIVE,2024-09-02,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000395,79140744241,B2C_prepaid,Mass,ACTIVE,2026-04-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000396,79017294668,B2C_prepaid,Mass,ACTIVE,2025-01-17,2025-04-02,Russia,Krasnodar Krai,Krasnodar
SUB_0000397,79610705905,B2C_postpaid,Mass,BLOCKED,2024-12-26,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000398,79363323369,B2C_postpaid,Premium,ACTIVE,2025-09-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000399,79826836644,B2B,Mass,SUSPENDED,2025-04-20,2025-12-20,Russia,Moscow,Moscow
SUB_0000400,79247739946,B2C_prepaid,Youth,ACTIVE,2026-11-25,,Russia,Krasnodar Krai,Krasnodar
SUB_0000401,79736581416,B2C_prepaid,Mass,ACTIVE,2023-12-31,2025-03-01,Russia,Moscow,Moscow
SUB_0000402,79332769669,B2C_prepaid,Youth,ACTIVE,2025-05-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0000403,79377365882,B2C_prepaid,Mass,ACTIVE,2026-10-25,,Russia,Moscow,Moscow
SUB_0000404,79337351347,B2B,Premium,ACTIVE,2026-11-14,,Russia,Moscow,Moscow
SUB_0000405,79838226127,B2C_postpaid,Premium,ACTIVE,2025-04-16,,Russia,Moscow,Moscow
SUB_0000406,79748473938,B2C_postpaid,Mass,ACTIVE,2023-10-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000407,79289103443,B2C_prepaid,Mass,ACTIVE,2025-01-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000408,79378093654,B2C_postpaid,Mass,ACTIVE,2024-08-04,,Russia,Moscow,Moscow
SUB_0000409,79569194890,B2B,Business,ACTIVE,2026-05-21,,Russia,Krasnodar Krai,Krasnodar
SUB_0000410,79640246963,B2C_postpaid,Youth,ACTIVE,2026-02-04,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000411,79401169259,B2C_postpaid,Mass,ACTIVE,2026-10-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000412,79137854738,B2C_postpaid,Premium,ACTIVE,2026-10-10,,Russia,Moscow,Moscow
SUB_0000413,79815158112,B2C_postpaid,Mass,ACTIVE,2023-09-10,2024-01-11,Russia,Krasnodar Krai,Krasnodar
SUB_0000414,79549039576,B2C_postpaid,Mass,ACTIVE,2026-06-05,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000415,79600182155,B2C_postpaid,Mass,ACTIVE,2026-07-31,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000416,79024650796,B2C_prepaid,Mass,ACTIVE,2026-05-13,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000417,79739225643,B2B,Mass,ACTIVE,2024-04-25,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000418,79393191738,B2C_postpaid,Mass,ACTIVE,2025-01-28,,Russia,Krasnodar Krai,Krasnodar
SUB_0000419,79193379558,B2C_prepaid,Mass,ACTIVE,2026-05-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000420,79707972671,B2B,Business,ACTIVE,2025-01-15,,Russia,Krasnodar Krai,Krasnodar
SUB_0000421,79894300791,B2C_postpaid,Mass,ACTIVE,2026-04-05,,Russia,Moscow,Moscow
SUB_0000422,79914665101,B2C_prepaid,Premium,ACTIVE,2026-06-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000423,79968520859,B2C_prepaid,Mass,ACTIVE,2024-02-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000424,79420639995,B2B,Premium,ACTIVE,2026-03-26,2026-05-28,Russia,Krasnodar Krai,Krasnodar
SUB_0000425,79308131405,B2C_prepaid,Mass,ACTIVE,2024-05-14,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000426,79338529641,B2C_prepaid,Youth,ACTIVE,2024-08-10,2025-03-03,Russia,Moscow,Moscow
SUB_0000427,79791146245,B2C_postpaid,Premium,ACTIVE,2025-09-26,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000428,79101572639,B2C_prepaid,Youth,ACTIVE,2026-03-22,2026-12-26,Russia,Saint Petersburg,Saint Petersburg
SUB_0000429,79121276447,B2C_postpaid,Mass,ACTIVE,2024-07-21,,Russia,Krasnodar Krai,Krasnodar
SUB_0000430,79109946004,B2C_postpaid,Mass,ACTIVE,2025-05-19,,Russia,Moscow,Moscow
SUB_0000431,79322343000,B2C_prepaid,Youth,ACTIVE,2026-11-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000432,79300583737,B2C_prepaid,Mass,ACTIVE,2024-09-03,,Russia,Moscow,Moscow
SUB_0000433,79715961790,B2C_prepaid,Mass,ACTIVE,2024-08-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000434,79478785336,B2C_prepaid,Mass,ACTIVE,2026-06-07,,Russia,Krasnodar Krai,Krasnodar
SUB_0000435,79292909184,B2C_postpaid,Mass,ACTIVE,2025-12-13,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000436,79211268747,B2C_prepaid,Mass,ACTIVE,2024-12-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000437,79201892762,B2C_postpaid,Premium,ACTIVE,2025-06-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000438,79757463088,B2B,Mass,ACTIVE,2023-08-02,,Russia,Krasnodar Krai,Krasnodar
SUB_0000439,79692662432,B2C_postpaid,Youth,ACTIVE,2025-12-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000440,79444815912,B2C_postpaid,Mass,ACTIVE,2026-11-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000441,79464717003,B2C_prepaid,Mass,ACTIVE,2023-09-28,2024-12-25,Russia,Moscow,Moscow
SUB_0000442,79609917372,B2C_postpaid,Mass,ACTIVE,2024-05-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0000443,79525005184,B2C_prepaid,Mass,ACTIVE,2025-08-28,2026-09-27,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0000444,79667949292,B2C_prepaid,Mass,ACTIVE,2023-12-21,,Russia,Krasnodar Krai,Krasnodar
SUB_0000445,79556163831,B2C_postpaid,Premium,SUSPENDED,2023-12-04,,Russia,Saint Petersburg,Saint Petersburg
SUB_0000446,79377405920,B2B,Business,ACTIVE,2025-04-14,,Russia,Sverdlovsk Oblast,Yekaterinburg
